province_code,province,year,temp,prec,sun,sw_actual,sw_clear,days
500000,重庆市,2012,14.03601092896175,1183.65,2372.1777376155487,9.988989071038251,18.443715846994536,366
500000,重庆市,2013,15.264821917808218,1232.52,2793.3754820654585,12.287287671232876,19.26641095890411,365
500000,重庆市,2014,14.731890410958904,1500.28,2365.104545863509,10.358986301369864,19.18408219178082,365
500000,重庆市,2015,15.196465753424658,1182.51,2511.1226988951325,11.178383561643836,19.497780821917807,365
500000,重庆市,2016,15.34928961748634,1457.8899999999999,2578.3359105308464,11.5453825136612,19.612950819672132,366
500000,重庆市,2017,15.214465753424657,1558.22,2484.412632550844,11.17586301369863,19.70295890410959,365
500000,重庆市,2018,15.027561643835618,1336.38,2518.2801080053196,11.381753424657534,19.796082191780823,365
500000,重庆市,2019,15.056630136986302,1384.7,2383.5488138431483,10.684,19.632876712328766,365
500000,重庆市,2020,15.06445355191257,1717.87,2397.7992833634366,10.757295081967213,19.650081967213115,366
500000,重庆市,2021,15.403671232876713,1751.3700000000001,2374.970947456815,10.755972602739726,19.836520547945206,365
500000,重庆市,2022,15.35567123287671,1221.72,2722.8072055198245,12.366657534246576,19.893424657534247,365
500000,重庆市,2023,15.739698630136985,1603.92,2541.464710101382,11.481150684931507,19.786794520547947,365
510000,四川省,2011,7.77972602739726,1049.68,2671.699175481394,13.125835616438357,21.518575342465752,365
510000,四川省,2012,7.757459016393443,1177.05,2527.37889110263,12.376065573770493,21.447978142076504,366
510000,四川省,2013,8.883013698630137,1149.0,2743.458882419821,13.49345205479452,21.542630136986304,365
510000,四川省,2014,8.4106301369863,1111.91,2594.534229828851,12.744328767123289,21.514520547945207,365
510000,四川省,2015,9.15454794520548,1128.95,2682.1011498880307,13.335178082191781,21.776986301369863,365
510000,四川省,2016,8.89344262295082,1145.03,2744.9101373486005,13.673387978142076,21.818360655737706,366
510000,四川省,2017,8.822493150684931,1137.57,2673.3418420706544,13.350739726027399,21.873835616438356,365
510000,四川省,2018,8.533808219178082,1384.13,2645.9408465706365,13.238575342465753,21.914684931506848,365
510000,四川省,2019,9.083561643835617,1192.85,2636.9122338839525,13.276301369863015,22.052383561643836,365
510000,四川省,2020,8.522404371584699,1401.18,2633.7998323156025,13.28601092896175,22.094590163934427,366
510000,四川省,2021,8.833835616438355,1293.62,2695.5344988656075,13.64449315068493,22.171068493150685,365
510000,四川省,2022,8.784767123287672,1327.91,2730.112853334906,13.895808219178083,22.29345205479452,365
510000,四川省,2023,9.413561643835616,1113.39,2753.8899726592417,13.898712328767122,22.10558904109589,365
520000,贵州省,2011,14.54827397260274,772.58,2417.4480022293287,11.395287671232875,20.646301369863014,365
520000,贵州省,2012,14.389426229508196,1151.98,2259.08243315723,10.693579234972677,20.73314207650273,366
520000,贵州省,2013,15.363863013698632,933.64,2574.5133676028836,12.346246575342466,21.004575342465753,365
520000,贵州省,2014,15.161479452054794,1412.83,2398.6724722278245,11.381698630136986,20.78309589041096,365
520000,贵州省,2015,15.498794520547946,1299.15,2353.4500596065704,11.286520547945205,21.00531506849315,365
520000,贵州省,2016,15.365765027322404,1160.27,2491.0450639765368,12.053306010928962,21.19330601092896,366
520000,贵州省,2017,15.413534246575342,1141.36,2403.6751975912684,11.66495890410959,21.256,365
520000,贵州省,2018,15.106219178082194,1223.02,2412.87429173838,11.768191780821919,21.362356164383563,365
520000,贵州省,2019,15.377232876712327,1325.1200000000001,2407.908965463627,11.624520547945204,21.145068493150685,365
520000,贵州省,2020,15.134180327868851,1677.24,2364.8489222752164,11.425382513661202,21.161256830601094,366
520000,贵州省,2021,15.329506849315067,1437.53,2468.156171700195,11.978191780821918,21.25654794520548,365
520000,贵州省,2022,15.017095890410959,1117.44,2446.4577557999864,12.000849315068495,21.48564383561644,365
520000,贵州省,2023,16.202027397260274,1064.05,2615.6415743928537,12.835753424657534,21.494,365
530000,云南省,2011,14.611780821917808,649.85,3127.3199999999997,16.75454794520548,23.465753424657535,365
530000,云南省,2012,15.32948087431694,617.31,3247.0968328918575,17.58773224043716,23.724043715846996,366
530000,云南省,2013,15.239972602739726,687.71,3267.264753673495,17.545479452054796,23.520958904109587,365
530000,云南省,2014,15.40882191780822,729.48,3333.0502600053032,18.081698630136984,23.761369863013698,365
530000,云南省,2015,14.991506849315067,917.64,3244.5843157259906,17.4653698630137,23.57723287671233,365
530000,云南省,2016,14.937814207650273,956.41,3082.6502621695768,16.49224043715847,23.43308743169399,366
530000,云南省,2017,15.03172602739726,838.26,3146.4652384801934,16.944739726027397,23.587726027397263,365
530000,云南省,2018,14.972520547945207,821.15,3179.0169518625503,17.162575342465754,23.646328767123286,365
530000,云南省,2019,15.843205479452056,676.84,3364.0254779122747,18.282164383561643,23.80358904109589,365
530000,云南省,2020,15.383579234972679,873.49,3160.605487184232,17.04551912568306,23.62185792349727,366
530000,云南省,2021,15.493917808219177,940.6,3232.514418712906,17.374739726027396,23.542465753424658,365
530000,云南省,2022,14.894657534246576,912.8,3105.5622606924408,16.574712328767124,23.376520547945205,365
530000,云南省,2023,15.94454794520548,838.56,3265.569040610896,17.619835616438355,23.63290410958904,365
540000,西藏自治区,2011,-1.8862465753424658,442.12,3527.1950945695985,20.635205479452054,25.624383561643835,365
540000,西藏自治区,2012,-1.6817486338797814,321.15,3550.9254289136884,20.83948087431694,25.705109289617486,366
540000,西藏自治区,2013,-1.376876712328767,390.25,3521.82958507075,20.625095890410957,25.65084931506849,365
540000,西藏自治区,2014,-1.2742191780821919,286.03,3512.1607439062554,20.56827397260274,25.650602739726025,365
540000,西藏自治区,2015,-0.9630958904109588,207.82,3632.301137182132,21.292164383561644,25.675095890410958,365
540000,西藏自治区,2016,-0.6175683060109289,446.35,3556.875564466023,20.783852459016394,25.59360655737705,366
540000,西藏自治区,2017,-0.8636164383561643,364.59999999999997,3499.774881909917,20.442630136986303,25.584136986301367,365
540000,西藏自治区,2018,-1.2591506849315068,434.36,3443.9572241876767,20.06978082191781,25.524602739726028,365
540000,西藏自治区,2019,-1.8801643835616437,416.16,3504.4464860489174,20.471780821917807,25.586465753424655,365
540000,西藏自治区,2020,-1.297158469945355,357.79,3462.0943747515516,20.264508196721312,25.637240437158468,366
540000,西藏自治区,2021,-0.9291232876712329,475.73,3494.1501887398604,20.40986301369863,25.584246575342465,365
540000,西藏自治区,2022,-0.4113972602739725,258.59,3623.015793934767,21.015123287671233,25.405972602739727,365
540000,西藏自治区,2023,-0.6552876712328767,388.68,3483.0511658532805,20.24967123287671,25.464328767123288,365
610000,陕西省,2011,10.108958904109588,726.81,3190.8108841631574,13.678273972602739,18.776054794520547,365
610000,陕西省,2012,10.085054644808743,524.88,3314.2879388243605,14.285956284153006,18.879617486338798,366
610000,陕西省,2013,11.824328767123289,693.5500000000001,3427.2973412124898,15.040876712328767,19.22186301369863,365
610000,陕西省,2014,11.142356164383562,726.05,3272.039214239916,14.428082191780822,19.313643835616435,365
610000,陕西省,2015,11.410794520547944,567.31,3231.2848694652844,14.35131506849315,19.45317808219178,365
610000,陕西省,2016,11.736748633879781,608.71,3284.5791393956274,14.713278688524591,19.620218579234972,366
610000,陕西省,2017,11.764575342465752,730.05,3213.812382593877,14.532575342465755,19.805972602739725,365
610000,陕西省,2018,11.299424657534246,626.87,3321.4414461676934,15.048849315068493,19.844986301369865,365
610000,陕西省,2019,11.528410958904109,695.91,3193.0085107985196,14.322082191780822,19.646273972602742,365
610000,陕西省,2020,11.331721311475409,788.4399999999999,3203.3989647781405,14.627732240437158,20.000464480874317,366
610000,陕西省,2021,11.591424657534246,948.59,3184.4933565636497,14.679863013698629,20.19090410958904,365
610000,陕西省,2022,11.597095890410959,716.2,3348.0710051380247,15.268602739726028,19.9746301369863,365
610000,陕西省,2023,11.477205479452056,870.0,3253.1618616792284,14.889315068493152,20.046712328767125,365
620000,甘肃省,2011,7.246520547945206,290.74,3287.0666988851945,15.741506849315067,20.975479452054795,365
620000,甘肃省,2012,6.988770491803279,329.97,3231.8016137018567,15.593743169398909,21.133907103825138,366
620000,甘肃省,2013,8.663041095890412,211.32,3355.6432816468714,16.17221917808219,21.109013698630136,365
620000,甘肃省,2014,7.940301369863014,304.6,3288.614243610496,15.948246575342464,21.24095890410959,365
620000,甘肃省,2015,8.424054794520549,264.82,3260.8017354851913,15.852000000000002,21.292849315068494,365
620000,甘肃省,2016,8.5325956284153,308.81,3300.902373373998,16.095409836065574,21.357158469945357,366
620000,甘肃省,2017,8.354712328767123,316.14,3227.8524413019763,15.751342465753424,21.373616438356166,365
620000,甘肃省,2018,7.95041095890411,363.82,3227.8960724548665,15.745780821917808,21.36578082191781,365
620000,甘肃省,2019,8.163534246575342,379.9,3241.582267845959,15.928219178082193,21.52208219178082,365
620000,甘肃省,2020,8.03707650273224,321.8,3303.897914501861,16.125081967213113,21.377131147540982,366
620000,甘肃省,2021,8.610849315068494,329.02,3315.602744151381,16.30641095890411,21.541205479452056,365
620000,甘肃省,2022,8.57586301369863,360.97,3337.311590363057,16.230602739726027,21.30158904109589,365
620000,甘肃省,2023,9.114821917808218,263.67,3338.372511573111,16.324739726027396,21.41832876712329,365
630000,青海省,2011,-4.138684931506849,284.03,3595.627542557536,19.715068493150685,24.01583561643836,365
630000,青海省,2012,-4.558142076502732,349.68,3520.8930391765794,19.32636612021858,24.04204918032787,366
630000,青海省,2013,-3.4785753424657537,241.53,3643.748380049299,19.925972602739726,23.952191780821916,365
630000,青海省,2014,-3.556,265.56,3612.5505888803846,19.781013698630137,23.983287671232876,365
630000,青海省,2015,-3.3877260273972603,221.16,3499.0384008921515,19.15504109589041,23.977753424657532,365
630000,青海省,2016,-3.1213661202185796,222.43,3300.3712823015944,18.05237704918033,23.95773224043716,366
630000,青海省,2017,-3.3233972602739725,289.25,3184.4436689111512,17.465260273972603,24.02235616438356,365
630000,青海省,2018,-3.7476986301369863,324.90000000000003,3179.241675781781,17.435397260273973,24.020520547945203,365
630000,青海省,2019,-3.9234794520547944,292.74,3119.624949690868,17.163342465753423,24.097589041095894,365
630000,青海省,2020,-3.728524590163935,289.62,3281.141603408546,17.995273224043718,24.02191256830601,366
630000,青海省,2021,-3.4267397260273973,281.16,3287.1451478168506,18.041999999999998,24.040301369863013,365
630000,青海省,2022,-3.1857260273972603,269.16,3331.067863341649,18.11509589041096,23.819424657534245,365
630000,青海省,2023,-3.3426027397260274,337.53,3164.0566944486395,17.29668493150685,23.94378082191781,365
640000,宁夏回族自治区,2011,9.367068493150684,251.51,3562.7083218877506,16.630986301369862,20.446164383561644,365
640000,宁夏回族自治区,2012,9.113579234972677,286.23,3626.8706393190337,17.21532786885246,20.790136612021858,366
640000,宁夏回族自治区,2013,10.514383561643836,242.73,3636.552372229444,17.186082191780823,20.699561643835615,365
640000,宁夏回族自治区,2014,10.1326301369863,286.25,3595.457276145109,17.13830136986301,20.877945205479453,365
640000,宁夏回族自治区,2015,10.385123287671233,271.76,3603.3784750901805,17.164383561643834,20.863753424657535,365
640000,宁夏回族自治区,2016,10.375765027322405,288.1,3626.967545665338,17.38789617486339,20.997978142076505,366
640000,宁夏回族自治区,2017,10.47104109589041,307.71,3576.828445509169,17.184191780821916,21.042876712328766,365
640000,宁夏回族自治区,2018,10.025013698630138,348.57,3562.5053085712357,17.189561643835614,21.13408219178082,365
640000,宁夏回族自治区,2019,10.278986301369862,294.58,3549.200655569623,17.148986301369863,21.16323287671233,365
640000,宁夏回族自治区,2020,10.283142076502733,247.94,3615.536967352851,17.42346994535519,21.10745901639344,366
640000,宁夏回族自治区,2021,10.566246575342465,289.56,3614.6386100624713,17.56035616438356,21.278575342465754,365
640000,宁夏回族自治区,2022,10.837315068493151,290.64,3663.909559244419,17.536575342465753,20.964,365
640000,宁夏回族自治区,2023,10.833534246575343,242.91,3616.986843646301,17.385835616438357,21.053424657534247,365
650000,新疆维吾尔自治区,2011,10.529753424657535,58.21,3633.560742480366,16.597397260273972,20.006986301369864,365
650000,新疆维吾尔自治区,2012,10.04275956284153,143.18,3648.9287523018693,16.67445355191257,20.015218579234972,366
650000,新疆维吾尔自治区,2013,11.076931506849315,110.03,3622.912984267071,16.62358904109589,20.09745205479452,365
650000,新疆维吾尔自治区,2014,10.098054794520548,107.12,3544.1019324106433,16.2512602739726,20.08421917808219,365
650000,新疆维吾尔自治区,2015,10.84413698630137,154.62,3515.6010140341896,16.151753424657535,20.123068493150686,365
650000,新疆维吾尔自治区,2016,10.887868852459016,181.87,3567.9087691230325,16.304262295081966,20.015273224043717,366
650000,新疆维吾尔自治区,2017,11.163808219178081,119.16,3544.30665359431,16.326246575342466,20.17572602739726,365
650000,新疆维吾尔自治区,2018,10.37931506849315,105.41,3494.134254065417,16.05304109589041,20.122958904109588,365
650000,新疆维吾尔自治区,2019,11.312986301369863,132.53,3554.1008662301365,16.276301369863013,20.058575342465755,365
650000,新疆维吾尔自治区,2020,10.858797814207652,111.93,3622.1974831117886,16.59032786885246,20.06120218579235,366
650000,新疆维吾尔自治区,2021,10.940520547945205,119.08,3549.5226135758676,16.390082191780824,20.224849315068493,365
650000,新疆维吾尔自治区,2022,11.879479452054795,80.91,3570.7528103307955,16.081945205479453,19.7266301369863,365
650000,新疆维吾尔自治区,2023,11.609479452054794,124.95,3527.9461671873423,15.942931506849316,19.793397260273974,365
