province_code,province,year,y_wang_original,irr,flood,sun,temp,spei,prec,mech,fert,drou_a,flood_a,ndvi,prec_capital,sun_capital,ndvi_summer_peak,ndvi_yearly,lst_day_growing_mean_k,lst_night_growing_mean_k,production_wan_ton,sown_qian_ha,yield_kg_per_ha,y_linear,y_butter,y_zscore,prec_nasa,sun_nasa
360000,江西省,2020,0.019,74.807,15.98,2767.649576496583,18.85,0.5552,2169.37,0.459,108.8,248.45,229.23,0.7011122607853892,572.15,2592.43,0.7421152616649089,0.648781409407417,300.4511708563479,292.90952371074593,2163.88,5644.37,3833.6962318203805,-25.758038639733968,-32.09523721964024,-0.5644313661000742,2169.37,2767.649576496583
130000,河北省,2011,0.035,70.5651,2.75,3564.616820913777,13.44,0.3588,540.17,1.25,326.28,855.7,227.3,0.5197218771349564,450.88,2671.95,0.7161315530260021,0.3980805305337152,299.1800319685205,285.02397793426485,3344.98,8278.32,4040.6507600575965,-45.94760669322977,-0.06701120141087813,-1.7413999192711092,540.17,3564.616820913777
130000,河北省,2012,0.032,70.6643,4.29,3565.3943693257274,13.08,-0.1052,584.95,1.262,329.33,430.3,358.3,0.5424479455335435,401.31,2351.57,0.721558888281677,0.40826466633958763,299.967204654991,285.52971283430685,3442.62,8361.89,4117.03574191959,-31.16589843012116,-0.9957257560263315,-1.4213150189415726,584.95,3565.3943693257274
130000,河北省,2013,0.03,66.7644,3.7,3502.630825562784,13.4,0.1112,585.02,1.279,331.04,250.3,382.42,0.5348021381021465,479.88,2514.01,0.7234503113700639,0.40419267678244114,299.4480808305379,285.3393305128531,3584.87,8416.01,4259.583817034438,49.778903085856655,68.42402666843464,-0.8239791905749474,585.02,3502.630825562784
130000,河北省,2014,0.028,67.6116,0.57,3526.535725317809,14.65,-1.0141,459.5,1.294,335.6,1027.9,406.53,0.5213660267851437,354.92,2409.39,0.6757288890150359,0.406921465107766,300.5711019590772,286.27499626276096,3568.98,8454.9,4221.197175602314,-50.21101194515177,-41.46833913031969,-0.9848352122335791,459.5,3526.535725317809
130000,河北省,2015,0.026,68.2834,3.34,3478.5179205229138,14.1,-0.5158,529.46,1.313,335.49,1112.7,430.65,0.5371321045255154,365.17,2328.43,0.6932679156302008,0.41068457823551924,300.15032794030884,285.9116736152769,3602.19,8457.76,4259.035489302132,-73.9759718442183,-80.78116892674461,-0.8262769122378267,529.46,3478.5179205229138
130000,河北省,2016,0.024,68.4317,11.26,3520.5864174451026,14.15,1.0248,626.3100000000001,0.874,331.79,216.7,454.77,0.5484533146637222,419.22,2054.96,0.7191459737688164,0.4169696215076551,300.05519170361185,286.1203955985602,3782.99,8467.51,4467.6534187736415,73.03868402840635,45.24881591422218,0.04791913434221005,626.3100000000001,3520.5864174451026
130000,河北省,2017,0.022,68.6931,0.69,3559.279693323653,14.4,-1.0835,558.11,0.904,322.0,367.4,478.88,0.5395273600096903,456.03,2650.33,0.7144657671563409,0.4188626555769121,300.598265008223,286.2271859499727,3829.25,8381.65,4568.611192307004,112.393183962884,68.19157985117636,0.47097427019735305,558.11,3559.279693323653
130000,河北省,2018,0.02,68.9642,1.32,3507.9285373785096,14.15,-0.4511,544.34,0.94,312.4,44.0,503.0,0.544729724044289,312.23,2517.34,0.7292921928336729,0.4189699784411321,300.35142020444977,286.3291015468049,3700.86,8197.13,4514.824090870829,-2.9971910721606037,-52.76352591631621,0.24558390441422107,544.34,3507.9285373785096
130000,河北省,2019,0.019,75.6483,0.51,3602.3379676394425,14.59,-1.4119,497.36,0.963,297.27,130.5,527.12,0.5321202652417492,359.84,1861.69,0.7046036520980138,0.41674149002154426,300.96068285479924,286.3469809769086,3739.24,8132.69,4597.789907152493,18.365351610617836,-27.80747377528951,0.5932452429120737,497.36,3602.3379676394425
130000,河北省,2020,0.018,75.4435,0.25,3529.879736809856,13.96,0.2207,709.0600000000001,0.985,285.7,19.3,551.23,0.5549826676930972,454.32,2263.92,0.7256113363800224,0.43262654890589136,299.77071038649564,285.8254060742836,3795.89,8089.44,4692.40145176922,51.37362262846091,18.93837799488847,0.989707035406614,709.0600000000001,3529.879736809856
410000,河南省,2011,0.029,63.1646,2.0,3207.6712324398964,15.16,0.1184,755.8,0.732,673.71,1020.4,287.3,0.6052819171337848,400.5,2248.99,0.7677919545125982,0.5124538709570957,300.543217146576,289.2564474143408,5733.92,14373.32,3989.2801384787927,-85.49557271087178,0.30561838614994485,-1.8725462440192449,755.8,3207.6712324398964
410000,河南省,2012,0.027,63.8414,2.49,3197.862769928336,15.42,-1.328,525.08,0.756,684.43,1001.5,358.7,0.6209517164262593,556.52,2533.96,0.7426795078652073,0.5172038513565695,301.13621905623376,289.54794033755076,5898.38,14386.89,4099.829775580407,-23.659878645239587,35.259249826136056,-1.3245825372148063,525.08,3197.862769928336
410000,河南省,2013,0.025,60.9408,0.42,3361.878929267029,16.4,-1.0076,551.38,0.764,696.37,848.1,375.62,0.5890268721518358,505.22,2656.62,0.7349426511083574,0.4984635485883466,302.2704561579066,290.5783106586063,6023.8,14586.5,4129.708977479176,-42.49461978243835,-10.361730007536607,-1.1764796699592748,551.38,3361.878929267029
410000,河南省,2014,0.023,62.5601,0.33,3186.42307409361,16.1,-0.9102,693.39,0.779,705.8,1809.3,392.53,0.5974739062938743,502.13,2025.71,0.7008615443859287,0.5221683390974362,301.5118204699421,290.1350033386845,6133.6,14731.54,4163.583712225605,-57.333828071990865,-54.07111330479711,-1.0085720611662325,693.39,3186.42307409361
410000,河南省,2015,0.021,63.9029,0.35,3157.3594560374568,15.77,0.4813,711.92,0.787,716.09,991.3,409.45,0.6230929518813489,488.62,2401.38,0.7448301016281151,0.5327646940296671,301.0839208090147,289.3135359357871,6470.22,14879.73,4348.345030454182,78.71354712060383,51.366508280986636,-0.09276175671859317,711.92,3157.3594560374568
410000,河南省,2016,0.02,64.2987,1.39,3179.076385580435,16.27,0.9401,816.01,0.661,715.0,173.3,426.37,0.6148625151206704,511.86,2711.6,0.7470330050426821,0.5213229973015713,301.6930202422599,290.202748189643,6498.01,14902.72,4360.2845655021365,41.9391391325762,-13.336268624427248,-0.033580812719790167,816.01,3179.076385580435
410000,河南省,2017,0.018,64.6754,6.28,3227.349855784001,16.44,-1.0478,798.06,0.681,706.7,219.1,443.28,0.6213792747241399,552.09,2773.76,0.7399137576586811,0.5306587129308497,301.6645717006118,290.32674571783406,6524.25,14732.53,4428.4654434778,61.40607407225798,-15.08174924512059,0.3043727763488466,798.06,3227.349855784001
410000,河南省,2018,0.017,64.8601,1.56,3242.9988753772823,16.17,-0.2007,843.94,0.69,692.79,4.3,460.2,0.6096075958322308,602.29,2453.16,0.7339933933119923,0.5070777675529147,302.09071999930205,290.38313485164247,6648.91,14783.35,4497.566519090734,81.79320664920942,-5.325046264706543,0.6468875283623015,843.94,3242.9988753772823
410000,河南省,2019,0.016,70.7039,0.59,3218.53990904322,16.76,-0.8891,570.71,0.704,666.72,807.1,477.12,0.5981880324811668,487.94,2469.99,0.7218308545883244,0.5199547543703914,302.9348314268526,290.4307081391113,6695.36,14713.98,4550.339201222239,85.85194574474735,5.7316128090851635,0.9084669896518205,570.71,3218.53990904322
410000,河南省,2020,0.015,72.4833,3.44,3130.887244628744,16.29,0.3915,1001.53,0.713,648.0,451.26,494.03,0.6233286342018115,519.36,2145.46,0.7551265374437968,0.5469635489217143,302.32056741942233,289.9089896833026,6825.8,14687.99,4647.198153048852,133.99695453537788,85.46740984672215,1.3885697893680953,1001.53,3130.887244628744
330000,浙江省,2011,0.031,73.3904,3.84,2907.1435511810687,16.84,-1.0234,1235.52,1.085,92.07,4.1,283.5,0.6699094063852992,482.22,2246.13,0.7285842878163197,0.6062264055391026,299.8394761915352,291.1986307054037,676.41,2267.84,2982.6178213630587,24.039351825476388,-0.18817110008512827,-0.3379292102576646,1235.52,2907.1435511810687
330000,浙江省,2012,0.029,74.1068,6.92,2776.308134169328,16.52,1.3484,1915.18,1.188,92.15,217.8,145.1,0.6803798180813996,601.06,2259.58,0.7300128853173244,0.6129744657818006,299.5394944903293,291.0921333060606,648.22,2095.67,3093.1396641646825,126.60540384352862,103.51616047145853,1.238265759359917,1915.18,2776.308134169328
330000,浙江省,2013,0.027,71.002,1.39,2989.557982592899,17.58,-1.2492,1280.86,1.194,92.43,431.5,133.26,0.6774239049024823,477.29,2486.2,0.7106244660858925,0.6154594061407725,300.4781804141853,291.88268888226224,601.17,2062.45,2914.8342990133096,-59.65575209141571,-72.43676092953729,-1.3046163758200704,1280.86,2989.557982592899
330000,浙江省,2014,0.025,71.8071,6.79,2866.304601811268,16.75,0.4634,1616.82,1.218,89.6,215.75,121.42,0.682278078020363,596.18,2506.81,0.7324848620579154,0.6242731525343471,299.731937816779,291.02588770993,603.61,1986.77,3038.147344685092,55.70150279679501,62.99720880471068,0.45399891097851974,1616.82,2866.304601811268
330000,浙江省,2015,0.023,72.1486,1.21,2642.338888692142,16.79,1.5038,1816.95,1.194,87.52,107.88,109.58,0.6910377754067255,479.08,2252.96,0.7443930730506116,0.6328971298636838,299.5720108258407,290.82920953743394,583.97,1977.8,2952.6241278187886,-37.77750485307979,-6.649543653661112,-0.7656809350419298,1816.95,2642.338888692142
330000,浙江省,2016,0.021,72.862,3.9,2753.454967877322,17.51,0.9799,1686.3,1.098,84.48,53.94,97.74,0.6903682978243589,522.72,2884.86,0.725473066161469,0.6330361423391125,300.164113721145,292.10408307764266,564.84,1946.46,2901.883419130113,-96.47400432532686,-47.24219282031572,-1.4893139089643168,1686.3,2753.454967877322
330000,浙江省,2017,0.02,72.7809,4.37,2897.643992352068,17.49,-0.0836,1363.28,1.046,82.63,26.97,85.9,0.688006941514833,474.42,2293.11,0.7288997114712055,0.6357876461544497,300.3565916664466,291.9457716390811,580.14,1981.11,2928.358344564411,-77.95486967460056,-23.68273591526031,-1.1117447042466437,1363.28,2897.643992352068
330000,浙江省,2018,0.018,72.5844,0.02,2869.607668850083,17.36,-0.1582,1371.03,1.016,77.76,19.28,74.06,0.6915402357011108,555.1,2157.99,0.7355773524848679,0.6392597553172636,299.8515566380235,291.63571169312763,599.14,1978.68,3027.9782481250127,13.70924310242981,60.8917743873335,0.30897347132563696,1371.03,2869.607668850083
330000,浙江省,2019,0.017,109.202,1.95,2837.54090501526,17.16,0.5129,1738.13,0.954,72.5,11.6,62.22,0.6885254322317691,518.16,2318.78,0.7278550459852206,0.6354639575830013,300.3363705712651,291.7400051343421,592.15,1999.62,2961.312649403387,-60.912146402767576,-28.407842640258423,-0.6417705507422545,1738.13,2837.54090501526
330000,浙江省,2020,0.016,110.0,2.09,2715.985599082321,17.46,0.9231,1717.69,0.9,69.6,14.01,50.38,0.6898631852075239,544.98,2693.05,0.7347688341493268,0.6434984680621599,300.4707284485185,291.9218135597134,605.7,2014.5,3006.7014147431123,-23.479171846613553,-11.589871710680654,0.005536278316310101,1717.69,2715.985599082321
460000,海南省,2011,0.042,33.8128,0.0,2984.3059939519344,23.58,0.8528,1726.93,0.568,47.73,33.3,2.1,0.7199168309858509,483.32,2240.04,0.778466708842628,0.6765004562075125,302.79268340489085,294.5267529744123,170.75,782.4,2182.387525562372,45.39247927998122,0.07368303209159421,0.9181809908128816,1726.93,2984.3059939519344
460000,海南省,2012,0.039,35.0751,0.18,2944.624982743257,24.56,1.5045,2043.05,0.61,45.53,18.75,1.4,0.7452617837219603,591.25,2320.0,0.7744538226518678,0.7149323719366659,302.4300475418977,295.12823997510475,178.06,786.57,2263.752749278513,131.63408136533417,93.7308203504208,1.9189479252983346,2043.05,2944.624982743257
460000,海南省,2013,0.037,35.6462,0.0,3009.587380953288,24.31,1.6343,2175.55,0.65,47.57,4.2,1.32,0.7515213424056839,502.67,2316.91,0.784009398424445,0.7265418735209476,302.5978002392472,295.01144358320045,168.55,772.48,2181.9335128417565,54.69122329778975,41.555801820941724,0.9125967756177887,2175.55,3009.587380953288
460000,海南省,2014,0.035,35.5082,0.21,3203.468284350359,24.44,0.2593,1801.99,0.664,49.5,9.85,1.23,0.7311873677714065,494.09,2290.38,0.7562925362803132,0.7025917075697098,302.89637585088985,295.6398290778274,161.71,779.4,2074.8011290736463,-47.56478210110845,-19.36980854655485,-0.4050982099176835,1801.99,3203.468284350359
460000,海南省,2015,0.033,36.0642,0.0,3299.736143497984,25.16,0.0709,1548.33,0.675,51.14,15.5,1.15,0.7310482133248402,532.26,2434.63,0.767141841244058,0.71644960181565,303.67737299552834,295.7192590862278,154.5,757.5,2039.6039603960396,-77.8855724095049,-8.436874544365082,-0.8380124328655914,1548.33,3299.736143497984
460000,海南省,2016,0.031,39.6107,0.0,3070.2887773282646,24.71,0.4983,2048.2,0.706,50.62,7.75,1.07,0.741353114513483,529.82,2618.48,0.7741969322956456,0.7210227637212525,303.3600909798558,295.949902251237,146.1,731.9,1996.174340756934,-116.43881367939844,-24.955404855969164,-1.3721832410689356,2048.2,3070.2887773282646
460000,海南省,2017,0.029,39.515,0.0,3040.039637070738,24.61,1.8766,2047.76,0.803,51.36,16.1,0.98,0.750106558970143,433.58,2350.13,0.7754476871300363,0.7299832487410103,302.47738344493246,295.6418387512111,138.11,709.44,1946.7467298150657,-160.99004625205475,-78.04960498036598,-1.9801274759892955,2047.76,3040.039637070738
460000,海南省,2018,0.027,39.6831,0.0,3104.7359488621582,24.45,-0.8088,2179.6,0.794,48.37,16.1,0.9,0.7490128900207724,553.99,2351.88,0.7781506242390968,0.7284654440041357,302.7960154596109,295.5473225744755,147.12,712.94,2063.5677616629728,-39.29263603493564,8.091893034805707,-0.5432651337468178,2179.6,3104.7359488621582
460000,海南省,2019,0.025,40.0869,0.53,3264.0257015670586,25.66,0.0077,1814.76,0.859,46.26,32.2,0.82,0.7443460380654479,449.21,2239.61,0.7723649482075517,0.7288561385837854,303.45798417671784,296.0964148132536,144.96,676.24,2143.6176505382705,45.633631209574105,48.602722007147804,0.4413235914697108,1814.76,3264.0257015670586
460000,海南省,2020,0.023,40.3048,1.02,3202.826589559508,25.35,-0.5539,1912.89,0.909,42.6,16.41,0.73,0.7317878310553991,555.25,2570.67,0.7753884563053494,0.7225196265973316,303.6768284546343,295.8347291649855,145.47,676.86,2149.1889016931123,56.081260733627914,25.938003426742853,0.50984824714977,1912.89,3202.826589559508
420000,湖北省,2011,0.031,46.9091,11.95,3114.045952665991,17.08,-1.5247,772.9,0.479,354.89,1205.4,891.1,0.6566271835334236,426.24,2485.55,0.764712477752905,0.5534394072080516,299.04646793023966,290.8058897641252,2407.45,7454.98,3229.3178519593616,-157.9395481615852,0.10781647346584577,-1.574746196458936,772.9,3114.045952665991
420000,湖北省,2012,0.029,48.6898,8.21,2997.8232428289907,17.0,0.0789,860.01,0.5,354.89,939.2,631.2,0.6768236716291591,344.47,2431.35,0.7640027194848957,0.5698106921326753,299.11610490178634,290.4518928419719,2485.14,7684.4,3234.0065587423874,-159.9717982975012,-62.70923699707373,-1.5375055721167936,860.01,2997.8232428289907
420000,湖北省,2013,0.027,53.3221,5.9,3282.4417062847137,18.0,-0.6062,1172.12,0.528,351.93,1861.9,592.82,0.6687749405212161,376.79,2527.26,0.757182676586101,0.5726717656060616,300.3034144901077,291.53137666894446,2586.21,7731.26,3345.1339109019746,-55.56540305685394,-28.674883889920693,-0.6548630509648324,1172.12,3282.4417062847137
420000,湖北省,2014,0.025,54.5429,3.77,2997.5582664701706,17.44,0.1242,939.72,0.551,348.3,633.5,554.43,0.6721039642747144,367.99,2460.71,0.7671282955363429,0.5774514202452093,299.11635381210664,290.7388860343994,2658.26,7791.42,3411.7785974828726,4.358326605104139,-44.400147441706395,-0.12552951568297643,939.72,2997.5582664701706
420000,湖北省,2015,0.023,55.3801,10.94,3014.0394130554446,17.53,1.0908,1138.38,0.56,333.87,117.7,516.05,0.6728600127628243,421.09,2332.43,0.7669231749472002,0.5796662874208814,299.03988607171544,290.54696139989835,2914.75,7983.43,3650.99963298983,236.85840519311978,125.46445423137038,1.7745126772527582,1138.38,3014.0394130554446
420000,湖北省,2016,0.021,55.5028,23.65,2948.141408731141,17.85,0.7781,1491.97,0.53,327.96,341.9,477.67,0.677120256251165,388.8,2587.14,0.7555117879940833,0.5824442665809785,299.5855126023798,290.9936403247533,2796.35,7908.5,3535.8791174053235,115.01693268967347,-28.576088288736628,0.8601539695432249,1491.97,2948.141408731141
420000,湖北省,2017,0.02,55.7626,8.71,3038.614705792677,17.84,-0.0626,1183.3,0.545,317.93,626.7,439.28,0.6799015736777392,379.54,2649.13,0.7621638144546005,0.586620022655554,299.3213025626408,291.52163202408104,2846.13,7956.14,3577.2749096923885,149.6917680577967,8.777602873614342,1.188945088554745,1183.3,3038.614705792677
420000,湖北省,2018,0.018,56.0057,1.85,3039.487304806823,17.91,-0.5601,1044.44,0.556,295.82,515.1,400.9,0.6697779099954496,422.75,2309.28,0.7603248807555707,0.5725219671449493,299.81596256972387,291.2429290338647,2839.47,7952.9,3570.357982622691,136.05388406915927,26.89370125359528,1.1340065533626658,1044.44,3039.487304806823
420000,湖北省,2019,0.017,62.3345,2.8,3061.5181135585804,18.15,-0.9592,888.06,0.578,273.89,1153.4,362.52,0.6688463531491943,380.53,2544.54,0.7593267419969784,0.5797313386328197,300.3786777178575,291.50895648245574,2724.98,7815.89,3486.461554602227,45.43649912975525,-13.349948503856012,0.4676489617835526,888.06,3061.5181135585804
420000,湖北省,2020,0.016,64.7919,18.45,2903.474281168941,17.68,1.7419,1956.13,0.58,267.3,576.7,324.13,0.6836341534989324,356.63,2080.0,0.7691883650659306,0.5974821195306277,299.52549130939695,290.7825886230344,2727.43,7974.39,3420.236532198701,-27.509480192712545,-30.238154664772992,-0.05835133968723599,1956.13,2903.474281168941
430000,湖南省,2011,0.033,73.041,6.15,2689.664245461684,17.88,-2.5223,952.36,0.604,242.49,1190.7,502.7,0.6765315929792802,490.42,2215.94,0.7352885786438371,0.6000789024450776,300.4446414606681,292.3885260216105,2983.62,8178.06,3648.322462784572,-45.161459108601775,0.07485165280786532,0.19158643880320989,952.36,2689.664245461684
430000,湖南省,2012,0.031,71.808,9.11,2422.314942175929,17.62,1.3746,1513.86,0.625,249.11,1633.3,756.2,0.697822616135669,590.46,2154.07,0.7581237361779256,0.6041231411858287,299.82237986599966,291.68068140159056,3061.87,8299.62,3689.1689017087524,5.299753564934235,42.56018103717224,0.8162778422254329,1513.86,2422.314942175929
430000,湖南省,2013,0.029,81.5521,5.35,2847.236957986529,19.17,-1.2235,1215.61,0.651,248.19,2075.9,797.22,0.6883277149412547,618.61,2025.68,0.7412047131397275,0.6171323832526244,301.18072167810857,292.464897485603,2989.54,8352.67,3579.142956683312,-95.11141771115035,-70.37248996562721,-0.8664211597213531,1215.61,2847.236957986529
430000,湖南省,2014,0.027,82.0122,12.39,2538.0401260108138,18.45,-0.0861,1446.08,0.675,247.8,1043.75,838.23,0.701733411983479,482.94,2312.81,0.761802249131848,0.6279380489071021,299.984556795753,292.20054388324314,3078.94,8398.63,3666.0026694829994,1.3630688378925697,6.276727223891612,0.46198144571524025,1446.08,2538.0401260108138
430000,湖南省,2015,0.025,82.3194,9.01,2436.566168514393,18.2,0.8088,1531.95,0.706,246.54,12.75,879.25,0.7094969198287016,471.86,2503.38,0.7606454143262452,0.6292779426184262,299.99297560912265,291.76251028860946,3094.21,8355.22,3703.325585681766,48.3007587860111,29.145982651421946,1.0327853031407461,1531.95,2436.566168514393
430000,湖南省,2016,0.023,82.8231,13.7,2576.5273391575374,18.33,1.0707,1619.95,0.731,246.44,11.6,920.27,0.7109897042641353,472.97,2500.44,0.7521989181133617,0.6387793471968412,300.2450639097279,292.68260239789413,3052.3,8341.5,3659.174009470719,13.763956324319679,-27.34397561377091,0.3575462655889382,1619.95,2576.5273391575374
430000,湖南省,2017,0.021,83.1801,11.9,2546.803631151457,18.44,0.1598,1464.67,0.752,245.26,222.0,961.28,0.7086849315856719,501.18,2518.59,0.7570122882555012,0.6428139008227909,300.21205788518824,292.45748138475165,3073.6,8321.97,3693.3562605969505,57.56098119990702,2.3099713589140265,0.8803178704236434,1464.67,2546.803631151457
430000,湖南省,2018,0.02,83.6594,0.84,2658.7284612920157,18.52,-0.4444,1402.7,0.781,242.61,342.9,1002.3,0.7076559368606813,449.25,2267.65,0.7543149306824288,0.6415902472827598,300.3419597855257,292.44792203366876,3022.9,8111.09,3726.872713778296,100.69220813060474,44.435840466634545,1.392906990235395,1402.7,2658.7284612920157
430000,湖南省,2019,0.018,87.6168,7.47,2580.035833880795,18.56,-0.8306,1619.24,0.797,229.01,356.6,1043.32,0.7020288705328056,538.32,2126.28,0.7597541210789812,0.6391342573686178,301.052652940209,292.74247550805023,2974.84,8122.79,3662.337694314392,45.77196241605634,3.591356553883088,0.4059305746506994,1619.24,2580.035833880795
430000,湖南省,2020,0.017,88.08,7.85,2464.992930268816,18.33,1.1552,1953.67,0.784,223.7,238.69,1084.33,0.7088951409758666,447.81,2366.07,0.7659013876700111,0.6542819411683762,300.0355805815319,292.43691439858225,3015.12,8400.13,3589.3730216079994,-17.577936540980772,-35.35584073835571,-0.7099660614748283,1953.67,2464.992930268816
620000,甘肃省,2011,0.037,24.8379,2.7,3287.0666988851945,9.61,-0.0439,290.74,0.566,87.24,915.6,102.0,0.26096832983176815,379.58,2486.81,0.3222422868597194,0.21111157149402537,303.12090631319137,280.37321614421614,1009.06,3774.33,2673.4811211526285,-191.81579800260442,-0.06357827693682339,-2.9462571725604008,290.74,3287.0666988851945
620000,甘肃省,2012,0.034,24.9487,5.18,3231.8016137018567,9.36,0.532,329.97,0.604,92.13,498.1,195.4,0.2838823502109381,348.71,2353.87,0.35148211092145826,0.22329927160579746,302.27547227450515,280.0288114879047,1096.0,3770.7,2906.622112605087,19.202329816790552,87.02044895215386,-0.829828234807775,329.97,3231.8016137018567
620000,甘肃省,2013,0.032,24.6891,7.37,3355.6432816468714,10.8,-0.7502,211.32,0.64,94.71,694.9,207.22,0.2758340025848943,471.08,2406.02,0.3473689190221908,0.22257992869890006,303.61567784347744,280.8659562625282,1117.47,3779.84,2956.3949796816796,46.85233326031266,22.54948266944939,-0.3779954809898058,211.32,3355.6432816468714
620000,甘肃省,2014,0.03,24.9387,4.11,3288.614243610496,10.0,0.1913,304.6,0.674,97.6,644.2,219.03,0.2745073851639003,376.89,2473.21,0.33131711154769566,0.22254658784877415,302.8042029492475,280.29198141127483,1145.37,3775.83,3033.4257633420993,101.76025328766173,32.50638789826735,0.3212817187038364,304.6,3288.614243610496
620000,甘肃省,2015,0.028,25.1244,2.14,3260.801735485192,10.65,-1.5032,264.82,0.713,97.92,533.1,230.85,0.2745508659447193,428.82,2608.63,0.3384233246511747,0.22250569428797093,302.6884019015801,280.31172739367787,1154.58,3768.38,3063.8629862168887,110.07461252938765,39.18786486901399,0.5975875664044382,264.82,3260.801735485192
620000,甘肃省,2016,0.026,25.3319,2.78,3300.902373373998,10.63,-0.8161,308.81,0.508,93.42,998.2,242.67,0.2710952369898986,432.69,2320.73,0.3266284165794959,0.2206080512599751,303.5282637442923,281.1833386828438,1117.48,3749.2,2980.5825242718447,4.671286951273032,-42.697677048703554,-0.15842354306122328,308.81,3300.902373373998
620000,甘肃省,2017,0.024,25.5995,2.2,3227.8524413019763,10.28,0.3093,316.14,0.538,84.49,526.7,254.48,0.27757840403114104,486.11,2497.03,0.3364588285211632,0.22785024408001076,302.7781905927486,280.53580460739164,1105.9,3752.03,2947.4711023099494,-50.562998643692936,-71.7054471969509,-0.4590054835158396,316.14,3227.8524413019763
620000,甘肃省,2018,0.022,25.717,6.82,3227.8960724548665,9.88,1.401,363.82,0.557,83.17,50.1,266.3,0.2967926759429707,389.38,1984.05,0.36388858793690626,0.23697783570227196,302.5292151837743,280.6217063794492,1151.43,3773.55,3051.317724688953,31.160760102240147,26.155117694100227,0.48370302656446895,363.82,3227.8960724548665
620000,甘肃省,2019,0.02,25.9239,2.41,3241.582267845959,10.14,0.9342,379.9,0.567,80.88,2.5,278.12,0.3043375312530007,405.78,2644.99,0.3695201596609355,0.24168169627875313,302.12993698567533,280.8127781553472,1162.58,3831.57,3034.213129343846,-8.066698875930342,-6.182534120922355,0.32842934289603737,379.9,3241.582267845959
620000,甘肃省,2020,0.019,26.1139,1.9,3303.897914501861,9.95,-0.0354,321.8,0.582,80.4,7.2,289.93,0.2950842635884424,363.33,2336.59,0.35998756645051183,0.23959897523404364,302.7774005196253,280.13491705422643,1202.21,3931.82,3057.642516697102,-6.760175155744946,-0.5653243290926184,0.5411188106696964,321.8,3303.897914501861
350000,福建省,2011,0.035,72.0924,0.45,2837.378647893666,18.24,-1.7251,1336.47,0.666,120.93,55.6,8.5,0.7030027245687483,423.61,2358.35,0.7467142637910891,0.6644015812400685,300.6008166750281,291.9406330070712,576.13,1878.97,3066.201163403354,-48.97900197727313,0.117532779593148,-0.38312342094971297,1336.47,2837.378647893666
350000,福建省,2012,0.032,72.1692,4.67,2701.379825796993,18.34,1.6188,2013.11,0.731,120.87,43.75,82.2,0.7254159812050454,472.89,2444.78,0.7596328038752542,0.6816550553793413,299.5733271440896,291.59849676599435,547.33,1761.23,3107.657716482231,-2.192815676467035,28.630080501133307,0.5511032197980006,2013.11,2701.379825796993
350000,福建省,2013,0.03,83.6379,0.99,2891.737726575097,18.52,-0.761,1605.48,0.768,120.57,31.9,87.22,0.7290268549808705,441.41,2430.82,0.758269532956971,0.6906800118850653,300.09068009146813,292.07067721150656,534.68,1740.96,3071.179119566216,-33.34177937055165,-18.407746239458447,-0.27094479251980885,1605.48,2891.737726575097
350000,福建省,2014,0.028,83.1684,2.95,2976.5956468202708,18.72,1.03,1727.37,0.819,122.6,25.95,92.23,0.7210648717977177,402.86,2503.48,0.7520735697593633,0.6873134101761346,300.250034124752,292.66052229958325,520.43,1670.17,3116.030104719878,16.838839005039517,18.039520632385575,0.7397756384482139,1727.37,2976.5956468202708
350000,福建省,2015,0.026,79.1095,4.75,2695.058455155678,18.84,1.6417,1927.13,0.856,123.8,20.0,97.25,0.7298354741790826,341.74,2209.13,0.7675490896230288,0.699133085511639,299.73347333773717,291.65259205749663,500.05,1617.17,3092.1300790887785,-1.7315534041294995,-14.168414791899067,0.20118670615941378,1927.13,2695.058455155678
350000,福建省,2016,0.024,78.6416,3.23,2652.172485692737,19.1,1.3181,2399.27,0.82,123.84,20.0,102.27,0.7379520029284242,363.76,2508.44,0.7692385532124519,0.7070203644639818,299.8574375876346,292.6873037569805,477.28,1548.8,3081.611570247934,-6.920429023045017,-34.14672596486889,-0.03584870682729596,2399.27,2652.172485692737
350000,福建省,2017,0.022,79.3472,0.83,2966.3876316379115,19.17,-0.3155,1549.66,0.795,116.32,23.9,107.28,0.735012735403364,455.53,2150.06,0.7618118594195944,0.7082550797108741,300.20825416669004,292.67628588118777,487.15,1549.34,3144.2420643628902,61.039698313841654,20.948657369675857,1.3755343383105565,1549.66,2966.3876316379115
350000,福建省,2018,0.02,80.8629,0.48,2910.958925487688,19.01,-0.4806,1695.79,0.779,110.74,21.6,112.3,0.7363733746316183,411.85,2280.36,0.7624914897379224,0.7086250829218687,300.0447197380392,292.16408989013996,498.58,1577.31,3160.9512397689737,83.0785069418539,38.68687616798661,1.752076902753601,1695.79,2910.958925487688
350000,福建省,2019,0.019,86.4189,5.85,2846.19861026555,19.12,0.2466,1481.5,0.774,106.26,31.1,117.32,0.7420140376187403,438.48,2042.07,0.7761886968656077,0.7124312036471999,300.0126343474893,292.333471235581,493.9,1599.29,3088.2454089001994,15.70230929501031,-20.986066749961083,0.11364536200125352,1481.5,2846.19861026555
